step,n,n_archi,I2_min,I2_max,I2_mean,I2_absmax,r_min,r_max,r_mean,tw_min,tw_max,tw_mean,tw_absmax,phi_min,phi_max,phi_mean,phivel_min,phivel_max,phivel_mean,phivel_absmax,d_min,d_max,d_mean,d0_min,d0_max,d0_mean,eta_min,eta_max,eta_mean,tau_min,tau_max,tau_mean,dmin_nodi,xi_termo,n_naninf,n_I2_grandi,n_lontani,m0_I2pesata,m0_raggio,m0_N,m0_coer,m0_spin,m0_spin_disp,m0_vort_pos,m0_vort_neg,m0_carica,m0_coer_nucleo,m0_N_nucleo,m0_raggio_nucleo,m0_Lz,m0_Lz_norm,n_cicli_topologici,circolazione_topologica_max,circolazione_topologica_media_assoluta,circolazione_topologica_media,ncrit_adattivo,rho_critica,lambda_eff_min,lambda_eff_med,lambda_eff_max,lambda_eff_ratio_med,rho_su_rhoc_max,m1_N,m1_coer,m1_coer_nucleo,m1_spin,m1_Lz,m2_N,m2_coer,m2_coer_nucleo,m2_spin,m2_Lz,n_masse,coer_01,cosphi_01,Lz_orb_01,dist_01,coer_02,cosphi_02,Lz_orb_02,dist_02,coer_12,cosphi_12,Lz_orb_12,dist_12,scala_com,rcom_01,rcom_02,rcom_12,tw_q,tw_disp,sync_rel,d0_disp,rchi_pos,rchi_neg,rchi_ratio,frac_chi_neg,dens_g0,dens_g1,dens_g2,dens_g3,dens_g4,guscio_idx,centro_N,centro_coer,centro_cosphi,guscio_N,guscio_coer,guscio_cosphi,guscio_circ
146,2449,209140,0.0,9.711637751326282e-10,6.756377626964077e-11,9.711637751326282e-10,0.3963175533766329,11.854656805707215,9.629188950282906,-12.784030921268773,12.576247580059771,-0.1256609020394345,12.784030921268773,0.00387268817958155,12.562064212662442,5.7966610990905885,-1.1163037610107567,1.0282400053509189,-0.009716944853549516,1.1163037610107567,0.05003401230443015,2.3984158417156625,0.8865295814469045,0.05,2.395653735358036,0.7232671142163151,0.0,0.07893119129303357,0.010080281205056012,1.0,1.0,1.0,0.0,-0.15255069663377524,0,0,0,8.048589169546934e-08,0.5172424214894646,605,0.1172,-0.14799,0.40785023073097526,8,8,0,0.1172,605,0.5172424214894646,0.000208,0.0002076080498163435,256,4.289038710621511e-17,1.305267954781596e-18,4.406748392918021e-19,621.4857874010121,289.78281775262644,0.60917028769131,0.609170287691728,0.609170287691728,0.76146285961466,3.3513504446687508e-12,935,-0.0178,-0.0178,-0.04168,0.010654,816,-0.0046,-0.0275,-0.01508,0.000311,3,0.0023,-0.7059,-0.000522,17.396,0.0007,0.9977,0.003965,11.849,0.0001,-0.6561,-0.002574,10.543,7.8471,2.2169,1.51,1.3436,0.50489,0.71784,1.94826,0.17833,0.9878,0.9829,0.995,0.5235,2.8019,0.8942,0.0119,5.2802,11.1745,3.9882,81,0.0841,-0.3259,63,0.0505,-0.0677,0.0
147,2452,209143,0.0,9.718143757629448e-10,6.619753208714552e-11,9.718143757629448e-10,0.39993973170907615,11.847026784388877,9.631160146144683,-12.855596730168223,13.64914415173249,-0.13673233597759776,13.64914415173249,0.0038723537956234302,12.549857362822108,5.942874577027936,-1.116305856409581,1.0282455839589517,-0.00998155223637838,1.116305856409581,0.050034920153457056,2.3984158418449955,0.8858043246595462,0.05,2.39565375247611,0.7204562122701821,0.0,0.07893371757949075,0.010082386730369982,1.0,1.0,1.0,0.0,-0.15255243084639428,0,0,0,7.996849656704212e-08,0.517316039118807,607,0.1117,-0.14752,0.4077454212114767,10,10,0,0.1117,607,0.517316039118807,0.000512,0.0005119421767973975,256,6.685603418070716e-17,1.4554362681528558e-18,3.3743000805681204e-19,621.4857873999088,289.782817752112,0.6091702876913097,0.609170287691728,0.609170287691728,0.76146285961466,3.3535955765129623e-12,935,-0.0229,-0.0229,-0.0404,-0.025462,817,-0.0068,-0.0415,-0.01858,-0.000299,3,0.0034,-0.4915,-0.001048,17.4,0.0009,0.6853,0.004392,11.867,0.0002,0.2974,-0.003671,10.606,7.8604,2.2137,1.5097,1.3493,0.50283,0.7239,1.9486,0.1792,0.9878,0.9829,0.9951,0.5237,2.8655,0.8756,0.0119,5.1339,11.3225,3.9513,81,0.1022,0.2598,63,0.1308,-0.1613,1.0
148,2457,209149,0.0,9.720284522611955e-10,6.534642365598235e-11,9.720284522611955e-10,0.4020792166566471,11.855407085335163,9.629503337435168,-12.855784220042581,12.86374538720382,-0.12808869332359152,12.86374538720382,0.0038714056664524888,12.551065712846926,5.993686381549476,-1.1163065067378963,1.0282508891686069,-0.009892354392661243,1.1163065067378963,0.05003586541274542,2.398415842679439,0.8844713583524836,0.05,2.395653756000039,0.724624932233719,0.0,0.07893875601005167,0.010076110904223244,1.0,1.0,1.0,0.0,-0.15255416269014346,0,0,0,7.906580606936947e-08,0.5172876069989086,607,0.1096,-0.14691,0.40743856527248956,10,10,0,0.1096,607,0.5172876069989086,-0.002426,-0.0024258112489565775,256,5.282713912562034e-17,8.610013859387764e-19,2.7332039726472294e-19,621.4857873968315,289.78281775067717,0.6091702876913097,0.609170287691728,0.609170287691728,0.76146285961466,3.3543343246027364e-12,940,-0.0235,-0.0235,-0.03246,-0.025882,817,-0.0109,-0.0598,-0.0175,0.001207,3,0.0037,-0.6167,-0.000406,17.361,0.0012,0.5776,-0.009005,11.823,0.0004,0.2864,0.003078,10.485,7.8253,2.2185,1.5109,1.3399,0.50226,0.71886,1.95083,0.17973,0.9878,0.9829,0.995,0.5238,2.8017,0.8942,0.0119,5.4076,11.1208,3.9693,79,0.0838,0.7736,62,0.1431,0.2164,1.0
149,2467,209163,0.0,9.689419838864995e-10,6.470968947225868e-11,9.689419838864995e-10,0.4051408154122371,11.858080869764992,9.626386580281373,-12.856105688154367,12.670938753127638,-0.12151212527992575,12.856105688154367,0.003288004659527388,12.559607905757,6.034251408180228,-1.116305294638342,1.028254984327382,-0.009782447659636814,1.116305294638342,0.05003683705076092,2.3984158432647407,0.8824585121322928,0.05,2.395653758241148,0.7216634285978143,0.0,0.07894505051250096,0.010048504162533762,1.0,1.0,1.0,0.0,-0.1525558920459495,0,0,0,7.781882068992858e-08,0.5168201112862331,609,0.1033,-0.14666,0.40703026311257107,10,10,0,0.1033,609,0.5168201112862331,0.000758,0.0007579338229390942,256,8.102656844409454e-18,7.27721375695414e-19,-1.248204962943932e-20,621.4857873922427,289.7828177485375,0.609170287691311,0.609170287691728,0.609170287691728,0.76146285961466,3.3436833536738896e-12,945,-0.0234,-0.0234,-0.03016,0.170429,819,-0.0022,-0.0234,-0.02855,5.5e-05,3,0.0037,-0.7299,0.000832,17.333,0.0008,0.8076,-0.002041,11.817,0.0003,-0.1864,0.000366,10.433,7.8096,2.2194,1.5131,1.3359,0.50061,0.71924,1.95511,0.17883,0.9873,0.9831,0.9957,0.5237,2.8603,0.8938,0.0119,5.4737,11.1234,3.8889,80,0.0726,0.994,63,0.1045,0.7723,-1.0
150,2474,209172,0.0,9.61923649961689e-10,6.408952941145685e-11,9.61923649961689e-10,0.41275218351877146,11.844731255782627,9.629325797455374,-12.866968229490505,12.63917013787612,-0.1160657422661321,12.866968229490505,0.0038726185968563642,12.557420847911605,6.030087809869513,-1.1163060414662878,1.028255970524528,-0.009737807845973605,1.1163060414662878,0.05003783165095793,2.3984158434640404,0.8810312451817873,0.05,2.3956537609711193,0.712982615678736,0.0,0.07894569269071126,0.010031412588590548,1.0,1.0,1.0,6.16212847776912e-15,-0.1525567712840915,0,0,0,7.6269613313662e-08,0.5169334386685551,613,0.0933,-0.14645,0.40669391501592295,9,9,0,0.0933,613,0.5169334386685551,0.001021,0.0010205328485553,256,1.5002845121786155e-17,1.2759627335093099e-18,1.673325960463862e-20,621.4857873912787,289.782817748088,0.6091702876913139,0.609170287691728,0.609170287691728,0.76146285961466,3.319464064283831e-12,946,-0.0245,-0.0245,-0.02879,0.036131,821,0.0031,-0.024,-0.02054,-0.001005,3,0.0033,-0.8572,0.001043,17.339,0.0004,0.9678,0.006025,11.84,0.0001,-0.7,-0.001929,10.49,7.8236,2.2163,1.5134,1.3408,0.4998,0.71851,1.95924,0.17891,0.9874,0.9831,0.9957,0.5238,2.8672,0.896,0.0119,5.3334,11.3163,3.9468,80,0.0949,0.8574,62,0.1569,0.9998,-2.0
151,2483,209183,0.0,9.54797736349637e-10,6.333547595850776e-11,9.54797736349637e-10,0.40659604038043706,11.85935402553286,9.62815992796242,-14.137166058156406,12.611967603456689,-0.08875512330628686,14.137166058156406,0.0038727956063298228,12.550994111228427,6.0287617405317135,-1.1163048173803969,1.0282577712597627,-0.009311948026244885,1.1163048173803969,0.05003884888628254,2.3984158435621112,0.8794398945008037,0.05,2.3956537626773935,0.7132125676052635,0.0,0.07894633486892157,0.010006162156607582,1.0,1.0,1.0,0.0,-0.1525576402167011,0,0,0,7.493023738193639e-08,0.516920642587001,613,0.0905,-0.14562,0.40630715363089437,9,9,0,0.0905,613,0.516920642587001,-0.0022,-0.002199667970284258,256,1.4503082234035137e-17,1.5286595347229595e-18,1.3862017173311585e-19,621.4857873894713,289.7828177472453,0.609170287691317,0.609170287691728,0.609170287691728,0.76146285961466,3.29487353243432e-12,952,-0.0309,-0.0309,-0.02628,-0.030974,824,0.0001,-0.0768,-0.02055,0.002394,3,0.004,-0.9845,0.000929,17.356,0.0003,0.3998,0.003673,11.876,0.0001,-0.5544,-0.001957,10.527,7.8392,2.214,1.5149,1.3429,0.49625,0.71416,1.96172,0.17946,0.9874,0.983,0.9955,0.5248,2.8602,0.8938,0.0119,5.5332,11.1827,3.9098,82,0.1041,0.6566,64,0.2076,0.2918,-3.0
152,2488,209189,0.0,9.465491910000435e-10,6.218001775245189e-11,9.465491910000435e-10,0.39914992715302816,11.866826745763866,9.628161368142504,-13.351776893236812,12.10386913832411,-0.08274512022334628,13.351776893236812,0.003873033931101499,12.548583623678383,6.004094865558374,-1.1163059742490276,1.0282585543121734,-0.009101520725714036,1.1163059742490276,0.05003990167947787,2.3984158437056657,0.8785569265604003,0.05,2.3956537637763025,0.7231773231749519,0.0,0.07894760508322284,0.009997350151252592,1.0,1.0,1.0,0.0,-0.15255851313322094,0,0,0,7.323976001518035e-08,0.5169102282262311,613,0.0873,-0.14517,0.4060321500123871,9,9,0,0.0873,613,0.5169102282262311,-0.003521,-0.003521355402582582,256,8.83378218509991e-18,9.601744276949741e-19,-6.691770346214066e-21,621.4857873886269,289.7828177468516,0.6091702876913205,0.609170287691728,0.609170287691728,0.76146285961466,3.2664089553678426e-12,954,-0.0392,-0.0392,-0.03228,-0.09986,827,-0.009,-0.1209,-0.01455,0.000215,3,0.0047,-0.9993,-0.000702,17.394,0.0008,-0.2071,0.006178,11.92,0.0005,0.1701,-0.003816,10.628,7.8712,2.2099,1.5144,1.3502,0.49454,0.72143,1.96419,0.1801,0.9875,0.983,0.9954,0.5249,2.8568,0.8927,0.0119,5.5861,11.1561,3.9051,84,0.0502,-0.4239,63,0.1496,-0.4905,-4.0
153,2497,209201,0.0,9.44266211122994e-10,6.082521845086017e-11,9.44266211122994e-10,0.38360015844643874,11.88018627307507,9.628312044597182,-12.856724447432045,12.033380835325053,-0.07517940047912781,12.856724447432045,0.003874031328890648,12.560090021493718,5.96741366405503,-1.1163051635159857,1.0282597322775706,-0.008766690960996647,1.1163051635159857,0.05004099226601282,2.398415843754535,0.8767012580357716,0.05,2.3956537752654143,0.7193811104544048,0.0,0.07895013136968002,0.009973582941000347,1.0,1.0,1.0,0.0,-0.15255938772049069,0,0,0,7.146173650458313e-08,0.5168996104731336,613,0.0837,-0.14524,0.4060068496036604,9,9,0,0.0837,613,0.5168996104731336,-0.004438,-0.004438256107244021,256,3.889562841329938e-18,6.696227664286859e-19,-6.720186798481441e-21,621.4857873863772,289.78281774580256,0.6091702876913215,0.609170287691728,0.609170287691728,0.76146285961466,3.2585307109247043e-12,957,-0.0383,-0.0383,-0.02366,-0.020477,833,-0.0088,-0.0917,-0.00808,0.00025,3,0.005,-0.9991,0.000853,17.385,0.0007,0.2945,0.011957,12.006,0.0005,-0.3338,-0.009837,10.736,7.8997,2.2007,1.5198,1.3591,0.4897,0.72521,1.96892,0.17886,0.9875,0.9831,0.9955,0.5246,2.8508,0.8909,0.0119,5.6421,11.1391,3.9074,84,0.0517,-0.9977,62,0.1019,-0.383,-4.0
154,2502,209207,0.0,9.349369847086165e-10,5.984223731575711e-11,9.349369847086165e-10,0.3835645443029286,11.888005380667295,9.626906326830326,-12.8570537184569,12.44802678696623,-0.08125974239942045,12.8570537184569,0.0038771232853220864,12.55554664987365,5.868612968313581,-1.1163144070736426,1.0282575413900217,-0.008932564342135069,1.1163144070736426,0.0500421022439413,2.398415843849603,0.8755961368035251,0.05,2.3956537848835473,0.7149057333139764,0.0,0.07895077354789032,0.009966324639564752,1.0,1.0,1.0,0.0,-0.15256026440676868,0,0,0,6.951217056206342e-08,0.5168862474208618,613,0.0797,-0.14464,0.4060569732199475,9,9,0,0.0797,613,0.5168862474208618,-0.004416,-0.004415829155525852,256,1.0986237267382279e-17,1.039090700039004e-18,9.735950020896835e-20,621.485787385291,289.78281774529614,0.6091702876913255,0.609170287691728,0.609170287691728,0.76146285961466,3.2263368545555966e-12,961,-0.0438,-0.0438,-0.02878,0.015102,834,-0.0033,-0.0512,-0.00143,0.001395,3,0.0051,-0.9979,-0.001295,17.383,0.0005,0.9001,-0.003527,11.991,0.0004,-0.9267,0.000361,10.711,7.8929,2.2024,1.5192,1.3571,0.48816,0.7268,1.9689,0.1788,0.9875,0.983,0.9955,0.5248,2.8469,0.8897,0.0119,5.804,11.0187,3.8704,84,0.1162,-0.3299,62,0.1194,-0.0539,0.0
155,2507,209213,0.0,9.264288521765012e-10,5.868738435003039e-11,9.264288521765012e-10,0.3762165366663709,11.895115240831664,9.626606336715238,-12.85717302772519,12.328779353175626,-0.08541917132472357,12.85717302772519,0.003879095722712821,12.564869139260905,5.791501548485757,-1.1163212954865886,1.0282543758135818,-0.008723553951474035,1.1163212954865886,0.050043249989703505,2.39841584394414,0.8745534428702233,0.05,2.3956537911913367,0.7119281631595201,0.0,0.07895267179827511,0.009958714425474509,1.0,1.0,1.0,0.0,-0.15256113734438964,0,0,0,6.808754565178178e-08,0.5169033195746054,613,0.076,-0.14347,0.4062285316148359,9,9,0,0.076,613,0.5169033195746054,-0.002695,-0.0026952775172959242,256,1.2861761064323114e-17,1.1744370468776985e-18,-1.0089263563885718e-19,621.4857873836936,289.7828177445513,0.6091702876913292,0.609170287691728,0.609170287691728,0.76146285961466,3.1969764784093052e-12,963,-0.016,-0.016,0.00904,0.013233,837,-0.0083,-0.0538,-0.00745,0.0017,3,0.0058,-0.9994,0.000804,17.396,0.0008,0.527,-0.007438,11.945,0.0008,-0.4981,0.007433,10.631,7.8764,2.2086,1.5166,1.3498,0.48162,0.73202,1.97105,0.17956,0.9875,0.9831,0.9955,0.5249,2.8436,0.8886,0.0118,5.8649,10.9861,3.8634,84,0.144,0.4403,63,0.1672,0.4906,-0.0
156,2508,209214,0.0,9.196168063698055e-10,5.778876405444776e-11,9.196168063698055e-10,0.3770038345395111,11.89660509389361,9.626194810408055,-12.857367210910107,13.041521236373292,-0.0828383986787007,13.041521236373292,0.0006946132587833942,12.5395152987621,5.733180425731036,-1.116321538170624,1.0282567842037404,-0.008663991438392476,1.116321538170624,0.05004441871084546,2.3984158441286834,0.8744275950024555,0.05,2.395653799020317,0.7166190174338662,0.0,0.07895708219284539,0.009968197918811492,1.0,1.0,1.0,4.5258034274126415e-14,-0.15256201033881195,0,0,0,6.705382420831418e-08,0.5169240430014996,613,0.0728,-0.14207,0.4064892228123687,10,10,0,0.0728,613,0.5169240430014996,-0.000635,-0.0006347975596801003,256,9.739704783920644e-18,5.198477667624084e-19,-5.199826212072711e-22,621.4857873838333,289.78281774461647,0.6091702876913322,0.609170287691728,0.609170287691728,0.76146285961466,3.1734690604749977e-12,964,0.0378,0.0378,0.05378,-0.204373,837,-0.0091,-0.0513,-0.00914,-0.000221,3,0.0062,-0.9867,0.00145,17.406,0.0007,0.4394,-0.006156,11.911,0.0008,-0.2878,0.006947,10.557,7.8618,2.214,1.515,1.3428,0.47852,0.73183,1.9714,0.18025,0.9875,0.983,0.9955,0.5251,2.8429,0.8884,0.0118,5.9226,10.9437,3.8495,82,0.086,0.8174,64,0.1429,0.5757,3.0
157,2516,209225,0.0,9.148508475855631e-10,5.7454076547775985e-11,9.148508475855631e-10,0.3688938081127149,11.908449071390946,9.624838758635542,-12.857630415618338,12.429948930861036,-0.06795354291992439,12.857630415618338,0.0038891817633045643,12.540424584376508,5.667117249559053,-1.1163202001407893,1.028259902791533,-0.008375669555306524,1.1163202001407893,0.05004560418401538,2.3984158442207497,0.873522657492164,0.05,2.3956538021597256,0.7183007513111033,0.0,0.07896086455139903,0.009949616568890624,1.0,1.0,1.0,0.0,-0.15256288335979856,0,0,0,6.596951847010846e-08,0.5169386935427938,613,0.0702,-0.14034,0.4067845496092091,10,10,0,0.0702,613,0.5169386935427938,0.000137,0.00013710121365195782,256,1.2235296381420013e-17,1.0327031653185966e-18,-2.375904409308847e-20,621.485787382115,289.7828177438152,0.6091702876913342,0.609170287691728,0.609170287691728,0.76146285961466,3.1570224028753295e-12,968,0.0892,0.0892,0.00572,-0.077871,841,0.0021,-0.0111,-0.01395,-0.000559,3,0.0063,-0.9975,0.00015,17.387,0.0002,0.8554,-0.023995,11.781,0.0002,-0.8897,0.017042,10.291,7.7961,2.2302,1.5112,1.3201,0.47887,0.73212,1.97262,0.17915,0.9875,0.983,0.9954,0.5254,2.7781,0.9063,0.0118,6.046,10.8694,3.9125,78,0.0715,0.0382,61,0.1761,-0.6447,2.0
158,2519,209228,0.0,9.107832699024516e-10,5.7314626827708834e-11,9.107832699024516e-10,0.37308940502966437,11.907177490760958,9.624812366681416,-13.010811416899065,12.446549111797706,-0.06982704248080478,13.010811416899065,0.0007199121134071618,12.5577545059512,5.623491851757323,-1.1163123898280707,1.0282591958929443,-0.0083925087690327,1.1163123898280707,0.050046815359132434,2.398415844267667,0.8729817920389119,0.05,2.395653811898122,0.7142951687946225,0.0,0.07896401887391373,0.009949135296623482,1.0,1.0,1.0,0.0,-0.15256375708230502,0,0,0,6.498348462971845e-08,0.5168781633400521,614,0.0661,-0.13894,0.4070110053454002,11,11,0,0.0661,614,0.5168781633400521,0.003033,0.003032684667510166,256,1.7794649696723173e-17,1.2900018450417163e-18,-1.209111928216561e-19,621.48578738085,289.7828177432254,0.6091702876913359,0.609170287691728,0.609170287691728,0.76146285961466,3.142985760837934e-12,970,0.0725,0.0725,0.03511,0.040157,841,0.005,-0.0065,-0.01187,0.000716,3,0.0053,-0.999,0.000112,17.358,0.0007,0.133,-0.008512,11.732,0.0009,-0.0881,0.005309,10.183,7.7647,2.2354,1.5109,1.3114,0.48234,0.73494,1.97435,0.17941,0.9876,0.9829,0.9952,0.5252,2.7787,0.9065,0.0118,6.0558,10.885,3.9173,75,0.0442,0.3698,58,0.0661,-0.9987,-3.0
159,2527,209239,0.0,9.063378539427665e-10,5.6913715421075586e-11,9.063378539427665e-10,0.37290800666022555,11.906717024492485,9.625401492896575,-12.85886975296828,12.000582074590573,-0.05487878745641546,12.85886975296828,0.0029598761417571114,12.559142280983076,5.58512749413319,-1.1163178614795217,1.0282621316803033,-0.008425559474236904,1.1163178614795217,0.05004806795608932,2.398415844403765,0.8715230071589944,0.05,2.395653817967349,0.719674830905071,0.0,0.07897282551966417,0.009929319433653085,1.0,1.0,1.0,5.551115123125783e-17,-0.15256462895985162,0,0,0,6.411271064556961e-08,0.5155698506576338,616,0.0606,-0.13717,0.40728372017467634,10,10,0,0.0606,616,0.5155698506576338,0.00065,0.0006497320051326305,256,1.74421887140646e-17,9.85284803798844e-19,-2.1488203651062742e-20,621.4857873807376,289.782817743173,0.609170287691338,0.609170287691728,0.609170287691728,0.76146285961466,3.1276452517140967e-12,973,0.0721,0.0721,0.04305,0.0753,844,-0.0098,-0.0821,-0.01164,0.001193,3,0.0049,-0.9987,-0.000422,17.374,0.001,-0.1221,0.001094,11.734,0.0014,0.1722,-2e-06,10.212,7.7733,2.2351,1.5095,1.3137,0.48125,0.7301,1.9771,0.17994,0.9876,0.983,0.9953,0.5251,2.7791,0.9067,0.0118,6.082,10.9194,3.9291,76,0.0962,0.5173,59,0.1199,0.2917,-2.0
160,2527,209239,1.7313037791255573e-30,8.909409499637213e-10,5.578649732651508e-11,8.909409499637213e-10,0.37290813821540625,11.906717037232049,9.625401707136872,-12.859000281995007,12.566366674554905,-0.05165957749773451,12.859000281995007,0.003918686163273303,12.563640545920995,5.596033254344162,-1.1163197722714262,1.0282605097454878,-0.0084263561091682,1.1163197722714262,0.050049359156205835,2.3984158445385177,0.8715231487408445,0.05,2.3956538150295095,0.7256063581680345,1.4142115624116159e-08,0.07899042465885342,0.009941482133896036,1.8637093102125135e-06,1.4067661482714804,0.7913833012480056,5.551115123125783e-17,-0.1525655026170446,0,0,0,6.223436988065417e-08,0.5154916798068256,616,0.0568,-0.13506,0.40751957364022345,12,12,0,0.0568,616,0.5154916798068256,-0.001594,-0.0015936473630078218,256,1.2512492048412877e-17,7.4666876729378055e-19,-1.7999197381743812e-20,621.4857873811035,289.78281774334357,0.6091702876913445,0.609170287691728,0.609170287691728,0.76146285961466,3.07451268816364e-12,973,0.0719,0.0719,0.02806,-0.097137,844,-0.0175,-0.1193,-0.00832,-0.000717,3,0.0043,-0.9955,0.00033,17.422,0.001,-0.1051,0.014808,11.819,0.0013,0.1987,-0.008531,10.394,7.8261,2.2261,1.5102,1.3281,0.48188,0.73655,1.9771,0.17987,0.9876,0.983,0.9953,0.5251,2.7791,0.9067,0.0118,6.082,10.9194,3.9291,79,0.1165,0.568,62,0.2286,0.4353,-3.0
161,2531,209244,0.0,9.416771882037224e-10,6.454968368773567e-11,9.416771882037224e-10,0.3724198550745209,11.900480113272678,9.627470976767171,-13.534539795390168,12.357974929308165,-0.06149252597731745,13.534539795390168,0.000831409957338991,12.565380998137144,5.57915093372411,-1.1216941033648098,1.0324002808708508,-0.008227903679415283,1.1216941033648098,0.05005587797869076,2.3984233896458518,0.8709575504673102,0.05,2.3960242401630585,0.7208736316512355,0.0,0.09022051478228327,0.017827096552703425,1.0,1.0,1.0,2.0038134164553968e-11,-0.1662624453981834,0,0,0,6.510279802633181e-08,0.5147314333627317,618,0.0514,-0.13355,0.40785981716087777,10,10,0,0.0514,618,0.5147314333627317,-0.002493,-0.0024927624743882326,256,3.303912781367164e-17,2.0487869234004255e-18,6.747912045869725e-20,621.4857883571252,289.7828181984374,0.6091702876913226,0.609170287691728,0.609170287691728,0.76146285961466,3.2495963496320235e-12,973,0.076,0.076,-0.0186,0.206258,846,-0.0004,0.0011,0.00189,0.760949,3,0.004,-0.956,7.5e-05,17.382,0.0,-0.6029,0.445348,17.256,0.0001,0.8104,-0.310267,17.588,10.0512,1.7293,1.7168,1.7499,0.48268,0.73356,1.9794,0.17873,0.9877,0.9831,0.9954,0.5251,2.7822,0.9077,0.0118,6.0041,11.0236,3.9622,94,0.0183,0.6116,19,0.014,-0.6566,2.0
162,2537,209252,0.0,9.403519625736552e-10,6.547322205693555e-11,9.403519625736552e-10,0.3689483718949128,11.910733440044368,9.626627179730225,-12.903213281910816,12.759980939294216,-0.07831499431836537,12.903213281910816,0.004002277087223925,12.565380384651554,5.729429402543278,-1.121691312947063,1.0324010647786117,-0.00800961841081154,1.121691312947063,0.050057376141419675,2.398423394742961,0.8698063362600112,0.05,2.3960243894914983,0.7130032017383761,0.0,0.09022115696049357,0.017797900895139683,1.0,1.0,1.0,1.7005428714246627e-13,-0.1662641449967965,0,0,0,6.449736113330508e-08,0.514666326193363,618,0.0499,-0.13301,0.40814684605601464,12,12,0,0.0499,618,0.514666326193363,0.000668,0.0006677155051579842,256,3.24195300402329e-17,1.9770233738838757e-18,9.767718451992459e-20,621.4857883311499,289.7828181863258,0.6091702876913232,0.609170287691728,0.609170287691728,0.76146285961466,3.2450231813572316e-12,977,0.047,0.047,-0.09095,0.074772,848,0.0059,0.0084,0.02711,-0.878124,3,0.0037,-0.9043,-0.001403,17.373,0.0006,0.0678,0.000926,17.26,0.0008,-0.4872,-0.000876,17.621,10.0566,1.7275,1.7162,1.7522,0.48288,0.73462,1.98254,0.17815,0.9876,0.9831,0.9954,0.525,2.7774,0.9061,0.0118,6.112,10.9521,3.9433,94,0.0544,-0.4654,18,0.309,0.7247,1.0
163,2541,209257,0.0,9.662431130062977e-10,6.602721366626567e-11,9.662431130062977e-10,0.3666159895933601,11.910748186880268,9.627204861833823,-12.865653848760068,13.475943690807526,-0.09423922034978412,13.475943690807526,0.009066911727366268,12.565378346167691,5.8267264763002045,-1.12169448068705,1.032404547604442,-0.007988060976301543,1.12169448068705,0.05005889101310166,2.398423397902431,0.8691495267106534,0.05,2.3960245571827135,0.7142797438505102,0.0,0.09022368324695075,0.017784680620150567,1.0,1.0,1.0,1.7471067809906517e-11,-0.16626751322090058,0,0,0,6.476784629379343e-08,0.5148267031819258,619,0.0472,-0.13232,0.4084126002320005,12,12,0,0.0472,619,0.5148267031819258,0.002547,0.0025467348311773996,256,1.9979703165999413e-17,1.4514832700602115e-18,1.6611087976087276e-19,621.4857883248335,289.7828181833806,0.609170287691312,0.609170287691728,0.609170287691728,0.76146285961466,3.334369922494297e-12,978,-0.0284,-0.0284,-0.04317,0.156343,850,-0.0006,0.0012,0.0355,1.189012,3,0.0035,-0.8836,0.000154,17.347,0.0009,0.0661,-0.000937,17.273,0.0013,-0.5257,-0.002325,17.598,10.0496,1.7261,1.7188,1.7511,0.48219,0.73,1.98529,0.1795,0.9876,0.9831,0.9955,0.5254,2.7774,0.9061,0.0118,6.1205,10.9719,3.9504,94,0.08,-0.2021,19,0.3935,0.8177,1.0
